ほうれん草と納豆のあえもの
5985,0.993979892511
1452,0.990774714129
4992,0.990324895953
3759,0.987565418411
2852,0.985995927491
825,0.985490594349
2741,0.985181804553
7907,0.984931853973
2854,0.983020868032
2747,0.981727718254
2022,0.981053838877
6426,0.980781997721
45,0.979234267641
8699,0.979092766589
2121,0.978828564026
7078,0.9770192839
4250,0.976678576025
3760,0.976335756333
1576,0.976300267065
3236,0.974806600075
キウイヨーグルト
9417,0.996015786774
7314,0.99506931427
3355,0.978598004656
1780,0.978229656691
9255,0.975855677689
3955,0.97540125434
5675,0.974959154587
818,0.974704215151
820,0.974564650213
2219,0.97250192436
2890,0.972473223987
4881,0.969220936042
5832,0.968121672037
1392,0.967880169439
5856,0.966881549545
9195,0.966576789856
7788,0.966208946748
4166,0.966208946748
7481,0.965706937108
6010,0.965200639642
豆腐の酢豚風味
1837,0.99439001159
6334,0.992934490966
170,0.989707968963
2195,0.989543838484
370,0.988900642696
6391,0.982768275728
6809,0.982691919638
2193,0.981306857875
2593,0.977525454338
8638,0.977277675666
6679,0.977058843911
5653,0.974598978304
731,0.971968414629
6166,0.971233637551
3795,0.971141458875
9241,0.970693799105
5385,0.97057772128
7090,0.96981035908
4849,0.96723424351
3558,0.966310045475
根菜サラダ
6397,0.99163388788
7027,0.989137278099
1222,0.988666936052
2786,0.986319531152
7200,0.984426362211
5266,0.984173578705
5268,0.984173578705
5267,0.984173578705
1324,0.983592215723
6394,0.982131490434
9316,0.981440921649
3392,0.980575137652
2595,0.979782453018
5798,0.978122205104
7439,0.977944532562
4963,0.9760156783
3897,0.975434999475
6004,0.975387302107
6578,0.975051564496
6376,0.973718284434
ホットジンジャー
6858,0.986666666667
1473,0.950836232224
3328,0.944528577037
4096,0.943484848485
6058,0.940303030303
1127,0.93729947096
3952,0.935786817321
9126,0.929302519618
9117,0.929302519618
7331,0.928231319661
7356,0.928231319661
3266,0.926666666667
4735,0.916873983683
6898,0.912586884798
1959,0.906320426142
722,0.905606060606
6343,0.905606060606
7629,0.893787878788
4081,0.891363636364
2766,0.88906808526
牛肉と大根の照り煮
7224,0.996297881425
2157,0.99468958852
230,0.993732522495
6585,0.993726572707
3345,0.993605390802
8863,0.993216996129
4954,0.992932214822
3174,0.992268874455
6346,0.991842888577
6623,0.991831411387
5309,0.991492964958
3036,0.990543446853
4831,0.98992815755
7288,0.98982506121
3263,0.989775162982
7535,0.989121541272
7693,0.989121541272
5721,0.987836690118
7434,0.987003496959
6193,0.986927414077
白菜ときくらげの甘酢炒め
8514,0.996855312132
2695,0.992077145006
7986,0.985111530215
7410,0.984733326598
2068,0.980672661346
2023,0.980118116192
7688,0.979096981331
7682,0.979096981331
6174,0.978656261165
9488,0.976844710875
6836,0.97569029536
1935,0.975102272265
2601,0.974803825818
5599,0.974112641588
7929,0.972983911402
4616,0.972746326295
4181,0.971921784563
6581,0.970848123576
5670,0.970446014944
6872,0.970266168233
