1,0.946133763941,0.586044585308
2,0.925160343859,0.190870788875
3,0.946107287481,0.985169001156
4,0.792132018236,0.549171523576
5,0.963144055953,0.724941189961
6,0.480569662149,0.794098556448
7,0.904497184356,0.808888341866
8,0.98634316569,0.142052551028
9,0.90515942178,0.0499209790358
10,0.722332622765,0.0569145963954
11,0.984568927855,0.109613341549
13,0.98780353674,0.201919444493
14,0.993355489158,0.0982142227833
15,0,0
16,0,0
17,0.977006938929,0.988616317383
18,0.998727484099,0.873783273823
19,0.980815109036,0.37615130828
20,0.916689080557,0.107091093943
21,0.999640440146,0.604765721757
22,0.917884890092,0.470148833488
23,0.993836927698,0.0472912535069
24,0.894567748387,0.321987640652
25,0.9414083793,0.230513361485
26,0.989870740208,0.656416963244
27,0.914491008861,0.422153354606
28,0.984679388533,0.069983062315
29,0.723539913918,0.117572612501
30,0.930536012035,0.107082272075
31,0.956654212953,0.400162473609
32,0.832081972952,0.214084200995
33,0.632227076958,0.707085488334
34,0.492696261903,0.207425640652
35,0.645231503982,0.189485719101
36,0.972378764402,0.542613420173
37,0.428298014052,0.748822818446
38,0,0
39,0.914903431122,0.481413500379
40,0.959657398264,0.30986887634
41,0.919343633071,0.908510703593
42,0.480569662149,0.264699518816
43,0.93568431391,0.458449343447
44,0.48056702958,0.944466825756
45,0.931029437508,0.904569748017
46,0.985633891513,0.359559475357
47,0.927244342874,0.909856033582
48,0.566396750396,0.787723379385
49,0.968908952104,0.0784796018098
50,0.917598423546,0.236271864346
51,0.938513850591,0.924120066439
52,0.933901074875,0.299107177165
53,0.806973245887,0.895813453449
54,0.900901985177,0.164807024649
55,0.921606324572,0.919004161326
56,0.99133113616,0.033458694359
57,0,0
58,0.906519280975,0.961903890397
59,0.965694789548,0.963285151998
60,0.982725454086,0.105837004034
61,0.984945947819,0.00244229124289
62,0.953030197506,0.511393097214
63,0.943555652481,0.588224863595
64,0,0
65,0.983660430114,0.809983670245
66,0.937156291151,0.0778435152414
67,0,0
68,0.986589964773,0.651201147697
69,0.992540886152,0.698854758503
70,0.65129692756,0.0466055824189
71,0.982695535775,0.320736021216
72,0.728502463613,0.559498255085
73,0.517031736847,0.201873349793
74,0.965306930986,0.131293787802
75,0.894436973711,0.717497848896
76,0.68057977277,0.374928024257
77,0.941276444564,0.858490386605
79,0.982220314484,0.0290638327571
81,0.962026871911,0.676760683343
82,0.920053049492,0.404462353022
83,0.91386537236,0.432242288091
84,0.935657255218,0.633662309343
85,0.894574066853,0.351255888729
86,0.916992036557,0.321823793234
87,0.620428094152,0.340620752315
88,0,0
89,0.925716635998,0.994397260717
90,0.926354123731,0.489906541733
91,0,0
92,0.943508199672,0.786331160305
93,0.986859913276,0.0148463410237
94,0.652850119828,0.897105222434
95,0.836847064634,0.405896237892
96,0.917898983433,0.0195141988094
97,0.913263735574,0.00577055507779
98,0.776357240023,0.248048901888
99,0.56798457689,0.19419129077
100,0.968971636412,0.259484592027
101,0.998330988739,0.635650679259
102,0.945792640798,0.824263722688
103,0.71904542905,0.957153823379
104,0.937335807252,0.309135900897
105,0.600824933515,0.696716149729
106,0.976175391201,0.759061982728
107,0.929542539585,0.336558675137
108,0.669361841241,0.633474639247
109,0.992524779794,0.712728518069
110,0.894643497141,0.029268250721
111,0.932069246926,0.203476024534
112,0.857652627951,0.751163880839
113,0.976940647959,0.234858804123
114,0.986325104364,0.27842638635
115,0.995746637566,0.867631914715
116,0.986362697967,0.0847691469514
117,0.996149434713,0.824675951288
118,0,0
119,0.994443362812,0.643942914952
120,0.723539913918,0.195954354168
121,0.723539913918,0.391908708337
122,0.929904875246,0.449394082984
123,0.951031667704,0.381079571065
124,0,0
125,0.998625686324,0.789160155493
126,0.791977843668,0.182608332186
127,0.763630087083,0.493512429686
128,0.992809668997,0.172335067661
129,0.976378824294,0.960951095526
130,0.949364477633,0.275563614728
131,0.985814025122,0.885195662038
132,0.914958464324,0.901704774351
133,0.981719850093,0.11514298274
134,0.978370042928,0.513031287639
135,0.989242203892,0.785017721494
136,0.923436562268,0.536530322583
137,0.95709838301,0.255975310585
138,0.90733643217,0.0782203077027
139,0.992643753847,0.751422075019
140,0.492696261903,0.192840190221
141,0.948090065327,0.343407719157
