野菜うどん
491,0.999984196673
9276,0.999956363847
2463,0.99994570129
531,0.999933487974
7887,0.999929832183
8062,0.999917122168
5511,0.999916089349
3147,0.999910820289
532,0.99990807564
2879,0.999904879802
8243,0.9998917736
363,0.999882616276
7882,0.999876792594
7880,0.999873244972
3572,0.999865084179
6980,0.999860155286
4926,0.999858034034
4130,0.999857254295
6977,0.999856783329
4107,0.999856783329
ひじきの白あえ
855,0.999879575423
6014,0.99985461003
2938,0.999818522983
6470,0.999809660973
2611,0.999788294641
5575,0.999781784137
6596,0.999753056084
7685,0.999745709339
459,0.99973984287
4484,0.999735443389
3320,0.999702321882
5067,0.999697652285
1997,0.999685367224
5724,0.999670539124
1826,0.999656257511
5066,0.999566985023
1200,0.999564805388
5677,0.999502274916
6427,0.999421427358
2331,0.999356255829
ほうれん草ともやしのナムル
2180,0.999783863764
3888,0.999776339746
2154,0.999755073793
3321,0.999752112113
3500,0.999717910431
1402,0.999702169921
3028,0.999649090946
58,0.999636609161
3697,0.999618033973
6336,0.999598764656
2824,0.999596638663
75,0.999567197747
2776,0.999495559503
2831,0.999482497444
9365,0.999482320774
9366,0.999482320774
4708,0.999478142592
224,0.99944775635
8804,0.999435038241
6150,0.999433886557
簡単よせ鍋・ポン酢
6092,0.999889546089
8648,0.999776165251
5658,0.999766329565
5034,0.999737131349
456,0.999634251805
5349,0.99962644967
2446,0.999595904537
6021,0.999572898283
478,0.999513103624
7346,0.999449720773
1175,0.999424426391
6603,0.999338748699
953,0.999290532044
3930,0.999261491051
2596,0.999217695896
3881,0.999195152666
408,0.999192481446
1837,0.999191384238
1471,0.999188392028
1523,0.999181349951
里いものすりごまあえ
136,0.999822077804
2874,0.999821598867
3775,0.999768629964
3104,0.999736034744
3736,0.999712215038
4024,0.99953199299
6393,0.999489360261
5169,0.999421895173
5945,0.999404895476
9164,0.999387747247
2973,0.999366639918
2031,0.99931419655
4444,0.999314136867
9303,0.999290990703
2245,0.999223977858
4555,0.999211446296
555,0.999211199834
3474,0.999189975278
3376,0.999153119598
9153,0.999099566276
りんごの甘煮 ヨーグルトかけ
2810,0.99983907944
5116,0.999826225936
2646,0.999810081027
5600,0.99980360209
5166,0.999801178323
1388,0.999793228892
3878,0.999780318945
3628,0.999765945
5023,0.999763320163
5934,0.99976268854
4200,0.999756721138
2279,0.999753963576
4375,0.99974945944
4335,0.99974945944
660,0.999748596053
2603,0.999742543661
4351,0.99973067832
5743,0.999702001535
5982,0.999697713439
2582,0.999695787204
